#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 11 29 06 06  15  2.2  2.4 99.00 99.00 99.00 999 1012.1  14.1 999.0 999.0 99.0 99.00
2016 11 29 06 07  16  2.0  2.2 99.00 99.00 99.00 999 1012.1  14.1 999.0 999.0 99.0 99.00
2016 11 29 06 08  10  2.1  2.3 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 09  10  1.9  2.3 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 10  12  1.7  1.8 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 11 357  1.8  2.1 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 12 355  1.7  1.9 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 13 354  1.6  1.8 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 14 356  1.7  2.0 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 15 354  1.9  2.0 99.00 99.00 99.00 999 1012.1  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 16 358  1.9  2.2 99.00 99.00 99.00 999 1012.0  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 17   1  1.8  1.9 99.00 99.00 99.00 999 1012.0  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 18 358  1.8  2.0 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 19   1  1.9  2.1 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 20   6  1.9  2.0 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 21  11  2.0  2.2 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 22  19  2.4  2.5 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 23  19  2.5  2.8 99.00 99.00 99.00 999 1012.1  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 24  17  2.5  2.6 99.00 99.00 99.00 999 1012.1  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 25  17  2.5  3.0 99.00 99.00 99.00 999 1012.1  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 26  19  2.7  2.9 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 28  12  2.8  2.9 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 29  11  2.7  3.0 99.00 99.00 99.00 999 1012.0  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 30  12  2.9  3.0 99.00 99.00 99.00 999 1012.0  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 31  15  2.6  2.8 99.00 99.00 99.00 999 1012.0  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 32  11  2.7  3.0 99.00 99.00 99.00 999 1012.0  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 33   7  2.9  3.0 99.00 99.00 99.00 999 1012.0  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 34   7  2.7  2.9 99.00 99.00 99.00 999 1012.0  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 35   7  2.8  3.1 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 36  13  2.7  2.9 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 37  22  2.7  2.9 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 38  20  2.4  2.6 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 39  21  2.6  2.9 99.00 99.00 99.00 999 1012.1  14.0 999.0 999.0 99.0 99.00
2016 11 29 06 40  19  2.5  2.8 99.00 99.00 99.00 999 1012.1  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 41  18  2.5  2.9 99.00 99.00 99.00 999 1012.1  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 42  15  2.4  2.7 99.00 99.00 99.00 999 1012.1  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 43  10  2.4  2.5 99.00 99.00 99.00 999 1012.0  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 44   8  2.3  2.4 99.00 99.00 99.00 999 1012.0  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 45   4  2.3  2.4 99.00 99.00 99.00 999 1012.0  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 46 353  2.3  2.4 99.00 99.00 99.00 999 1012.0  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 47 352  2.2  2.4 99.00 99.00 99.00 999 1012.0  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 48 348  2.3  2.4 99.00 99.00 99.00 999 1012.0  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 49 346  2.3  2.6 99.00 99.00 99.00 999 1012.0  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 50 339  2.5  2.8 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 51 321  2.5  2.7 99.00 99.00 99.00 999 1012.1  13.9 999.0 999.0 99.0 99.00
2016 11 29 06 52 320  2.6  2.8 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 53 327  2.4  2.6 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 54 338  2.3  2.6 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 55 348  2.2  2.5 99.00 99.00 99.00 999 1012.2  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 56 346  2.3  2.5 99.00 99.00 99.00 999 1012.2  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 57 342  2.3  2.5 99.00 99.00 99.00 999 1012.2  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 58 342  2.4  2.7 99.00 99.00 99.00 999 1012.2  13.8 999.0 999.0 99.0 99.00
2016 11 29 06 59 342  2.6  2.8 99.00 99.00 99.00 999 1012.2  13.8 999.0 999.0 99.0 99.00
2016 11 29 07 00 344  2.6  2.8 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 07 01 346  2.7  2.8 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 07 02 345  2.6  2.8 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 07 03 349  2.4  2.5 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 07 04 349  2.2  2.4 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 07 05 339  2.1  2.3 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 07 06 343  1.8  2.1 99.00 99.00 99.00 999 1012.1  13.8 999.0 999.0 99.0 99.00
2016 11 29 07 07 345  1.9  2.2 99.00 99.00 99.00 999 1012.2  13.8 999.0 999.0 99.0 99.00
2016 11 29 07 08 352  1.6  1.9 99.00 99.00 99.00 999 1012.2  13.7 999.0 999.0 99.0 99.00
2016 11 29 07 09   5  2.0  2.4 99.00 99.00 99.00 999 1012.2  13.7 999.0 999.0 99.0 99.00
2016 11 29 07 10   6  2.4  2.6 99.00 99.00 99.00 999 1012.2  13.7 999.0 999.0 99.0 99.00
2016 11 29 07 11   4  2.4  2.7 99.00 99.00 99.00 999 1012.3  13.6 999.0 999.0 99.0 99.00
2016 11 29 07 12   9  2.4  2.6 99.00 99.00 99.00 999 1012.3  13.6 999.0 999.0 99.0 99.00
2016 11 29 07 13   9  2.4  2.5 99.00 99.00 99.00 999 1012.3  13.6 999.0 999.0 99.0 99.00
2016 11 29 07 14  13  2.4  2.6 99.00 99.00 99.00 999 1012.3  13.6 999.0 999.0 99.0 99.00
2016 11 29 07 15   8  2.5  2.7 99.00 99.00 99.00 999 1012.3  13.6 999.0 999.0 99.0 99.00
2016 11 29 07 16   7  2.3  2.7 99.00 99.00 99.00 999 1012.3  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 17   6  2.0  2.2 99.00 99.00 99.00 999 1012.3  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 18   3  2.2  2.5 99.00 99.00 99.00 999 1012.3  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 20 355  2.2  2.4 99.00 99.00 99.00 999 1012.4  13.6 999.0 999.0 99.0 99.00
2016 11 29 07 21 354  2.1  2.5 99.00 99.00 99.00 999 1012.4  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 22   2  2.4  2.6 99.00 99.00 99.00 999 1012.4  13.6 999.0 999.0 99.0 99.00
2016 11 29 07 23   4  2.4  2.5 99.00 99.00 99.00 999 1012.4  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 24  10  2.3  2.4 99.00 99.00 99.00 999 1012.4  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 25  10  2.4  2.6 99.00 99.00 99.00 999 1012.4  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 26  10  2.3  2.6 99.00 99.00 99.00 999 1012.4  13.6 999.0 999.0 99.0 99.00
2016 11 29 07 27   4  2.8  3.3 99.00 99.00 99.00 999 1012.4  13.6 999.0 999.0 99.0 99.00
2016 11 29 07 28   2  2.8  3.0 99.00 99.00 99.00 999 1012.4  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 29 355  2.8  3.1 99.00 99.00 99.00 999 1012.4  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 30 350  2.6  2.9 99.00 99.00 99.00 999 1012.3  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 31 349  2.6  2.9 99.00 99.00 99.00 999 1012.3  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 32 347  2.5  2.7 99.00 99.00 99.00 999 1012.3  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 33 345  2.5  2.8 99.00 99.00 99.00 999 1012.4  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 34 344  2.5  2.7 99.00 99.00 99.00 999 1012.4  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 35 342  2.3  2.7 99.00 99.00 99.00 999 1012.4  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 36 337  2.5  2.9 99.00 99.00 99.00 999 1012.4  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 37 338  2.2  2.5 99.00 99.00 99.00 999 1012.5  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 38 334  2.1  2.4 99.00 99.00 99.00 999 1012.5  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 39 337  2.2  2.6 99.00 99.00 99.00 999 1012.5  13.5 999.0 999.0 99.0 99.00
2016 11 29 07 40 335  2.2  2.4 99.00 99.00 99.00 999 1012.5  13.4 999.0 999.0 99.0 99.00
2016 11 29 07 41 330  2.2  2.4 99.00 99.00 99.00 999 1012.5  13.4 999.0 999.0 99.0 99.00
2016 11 29 07 42 337  2.3  2.6 99.00 99.00 99.00 999 1012.5  13.4 999.0 999.0 99.0 99.00
2016 11 29 07 43 339  2.1  2.3 99.00 99.00 99.00 999 1012.5  13.4 999.0 999.0 99.0 99.00
2016 11 29 07 44 336  2.1  2.4 99.00 99.00 99.00 999 1012.5  13.4 999.0 999.0 99.0 99.00
2016 11 29 07 45 339  2.2  2.5 99.00 99.00 99.00 999 1012.5  13.4 999.0 999.0 99.0 99.00
2016 11 29 07 46 338  2.3  2.5 99.00 99.00 99.00 999 1012.5  13.4 999.0 999.0 99.0 99.00
2016 11 29 07 47 338  2.4  2.5 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 07 48 335  2.4  2.6 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 07 49 337  2.2  2.4 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 07 50 338  2.2  2.5 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 07 51 336  2.0  2.2 99.00 99.00 99.00 999 1012.5  13.4 999.0 999.0 99.0 99.00
2016 11 29 07 52 350  2.2  2.5 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 07 53 345  2.0  2.3 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 07 54 350  2.2  2.5 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 07 55 350  2.1  2.4 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 07 56 347  2.1  2.4 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 07 57 348  2.0  2.2 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 07 58 344  1.9  2.1 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 07 59 344  1.7  2.1 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 00 340  1.7  2.0 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 01 335  1.7  2.0 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 08 02 338  2.0  2.1 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 08 03 339  2.0  2.1 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 08 04 339  1.9  2.0 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 08 05 341  1.8  2.0 99.00 99.00 99.00 999 1012.6  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 06 337  1.8  2.1 99.00 99.00 99.00 999 1012.6  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 07 340  1.7  2.1 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 08 08 341  1.8  2.1 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 09 338  2.0  2.3 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 10 343  1.9  2.1 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 12 339  2.1  2.4 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0 99.00
2016 11 29 08 13 341  2.2  2.4 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 14 340  2.2  2.4 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 15 344  2.3  2.6 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 16 343  2.4  2.6 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 17 349  2.4  2.5 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 18 352  2.3  2.5 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 19 352  2.1  2.4 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 20   0  2.1  2.3 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 21   2  2.0  2.2 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 22   8  1.9  2.1 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 23   9  1.8  2.0 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 24   8  1.8  2.0 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 25   9  2.0  2.4 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 26  10  2.1  2.4 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 27  12  2.1  2.3 99.00 99.00 99.00 999 1012.5  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 28  17  1.8  2.1 99.00 99.00 99.00 999 1012.5  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 29  15  2.0  2.1 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 30  11  2.0  2.4 99.00 99.00 99.00 999 1012.5  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 31   8  2.0  2.3 99.00 99.00 99.00 999 1012.5  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 32   9  1.9  2.2 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 33   3  1.9  2.1 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 34 352  1.8  2.2 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 35 340  1.9  2.1 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 36 336  2.1  2.3 99.00 99.00 99.00 999 1012.4  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 37 340  2.0  2.2 99.00 99.00 99.00 999 1012.4  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 38 343  2.2  2.4 99.00 99.00 99.00 999 1012.4  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 39 339  2.0  2.3 99.00 99.00 99.00 999 1012.3  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 40 346  2.4  2.7 99.00 99.00 99.00 999 1012.3  13.2 999.0 999.0 99.0 99.00
2016 11 29 08 41 351  2.3  2.4 99.00 99.00 99.00 999 1012.3  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 42 352  2.2  2.4 99.00 99.00 99.00 999 1012.3  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 43 349  2.2  2.6 99.00 99.00 99.00 999 1012.3  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 44 349  2.2  2.4 99.00 99.00 99.00 999 1012.3  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 45 352  2.2  2.6 99.00 99.00 99.00 999 1012.3  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 46 351  2.1  2.4 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 47 358  2.1  2.4 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 48 356  2.3  2.4 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 49 353  2.1  2.3 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 50 355  2.2  2.4 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 51 355  2.2  2.5 99.00 99.00 99.00 999 1012.3  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 52 351  2.2  2.4 99.00 99.00 99.00 999 1012.3  13.0 999.0 999.0 99.0 99.00
2016 11 29 08 53 353  2.3  2.5 99.00 99.00 99.00 999 1012.3  13.0 999.0 999.0 99.0 99.00
2016 11 29 08 54 346  2.2  2.4 99.00 99.00 99.00 999 1012.3  13.0 999.0 999.0 99.0 99.00
2016 11 29 08 55 343  2.3  2.4 99.00 99.00 99.00 999 1012.3  13.0 999.0 999.0 99.0 99.00
2016 11 29 08 56 345  2.3  2.7 99.00 99.00 99.00 999 1012.3  13.0 999.0 999.0 99.0 99.00
2016 11 29 08 57 336  2.2  2.4 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 08 58 338  2.3  2.5 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 08 59 336  2.4  2.6 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 00 336  2.2  2.4 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 01 330  1.9  2.3 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 02 321  2.1  2.4 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 04 319  2.1  2.3 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 05 318  1.7  2.2 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 06 312  1.7  1.8 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 07 313  1.8  1.9 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 08 310  1.9  2.1 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 09 309  1.8  2.0 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 10 305  1.8  2.1 99.00 99.00 99.00 999 1012.3  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 11 301  1.8  2.0 99.00 99.00 99.00 999 1012.3  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 12 302  1.8  1.9 99.00 99.00 99.00 999 1012.3  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 13 310  1.8  2.1 99.00 99.00 99.00 999 1012.3  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 14 312  1.9  2.2 99.00 99.00 99.00 999 1012.3  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 15 317  2.0  2.3 99.00 99.00 99.00 999 1012.3  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 16 324  2.3  2.4 99.00 99.00 99.00 999 1012.3  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 17 325  2.3  2.4 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 18 323  2.3  2.5 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 19 322  2.2  2.4 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 20 323  2.4  2.5 99.00 99.00 99.00 999 1012.4  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 21 324  2.3  2.5 99.00 99.00 99.00 999 1012.4  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 22 328  2.3  2.7 99.00 99.00 99.00 999 1012.4  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 23 333  2.5  2.7 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 24 335  2.4  2.6 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 25 334  2.3  2.5 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 26 339  2.4  2.5 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 09 27 336  2.5  2.7 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 28 331  2.5  2.8 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 29 324  2.6  2.8 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 09 30 323  2.3  2.5 99.00 99.00 99.00 999 1012.4  13.1 999.0 999.0 99.0 99.00
2016 11 29 09 31 319  2.2  2.4 99.00 99.00 99.00 999 1012.4  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 32 320  2.0  2.4 99.00 99.00 99.00 999 1012.5  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 33 314  1.7  1.9 99.00 99.00 99.00 999 1012.5  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 34 315  2.0  2.2 99.00 99.00 99.00 999 1012.5  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 35 321  2.0  2.2 99.00 99.00 99.00 999 1012.5  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 36 318  2.2  2.4 99.00 99.00 99.00 999 1012.5  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 37 316  2.4  2.7 99.00 99.00 99.00 999 1012.5  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 38 311  2.2  2.5 99.00 99.00 99.00 999 1012.5  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 39 314  2.1  2.4 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 40 312  1.8  2.2 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 41 314  1.6  2.1 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 42 304  1.3  1.6 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 43 305  1.4  1.7 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 44 300  1.7  1.9 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 45 299  1.8  2.1 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 46 297  1.9  2.0 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 47 300  2.0  2.1 99.00 99.00 99.00 999 1012.6  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 48 307  2.0  2.2 99.00 99.00 99.00 999 1012.6  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 49 317  1.8  2.0 99.00 99.00 99.00 999 1012.6  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 50 327  1.9  2.2 99.00 99.00 99.00 999 1012.6  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 51 332  1.9  2.1 99.00 99.00 99.00 999 1012.6  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 52 334  1.9  2.2 99.00 99.00 99.00 999 1012.6  12.9 999.0 999.0 99.0 99.00
2016 11 29 09 53 325  1.8  2.0 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 54 319  1.9  2.2 99.00 99.00 99.00 999 1012.5  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 55 321  1.9  2.2 99.00 99.00 99.00 999 1012.6  13.0 999.0 999.0 99.0 99.00
2016 11 29 09 57 332  2.0  2.3 99.00 99.00 99.00 999 1012.6  13.1 999.0 999.0 99.0 99.00
2016 11 29 09 58 345  2.0  2.3 99.00 99.00 99.00 999 1012.6  13.1 999.0 999.0 99.0 99.00
2016 11 29 09 59 355  2.0  2.2 99.00 99.00 99.00 999 1012.6  13.1 999.0 999.0 99.0 99.00
2016 11 29 10 00   2  2.0  2.3 99.00 99.00 99.00 999 1012.6  13.1 999.0 999.0 99.0 99.00
2016 11 29 10 01   8  2.0  2.2 99.00 99.00 99.00 999 1012.6  13.1 999.0 999.0 99.0 99.00
